Date,Open,High,Low,Close,Adj Close,Volume,ts_polarity,twitter_volume
2016-07-29,26.047501,26.137501,25.92,26.0525,24.379189,110934800,0.06563347684235821,1570
2016-08-01,26.102501,26.5375,26.102501,26.512501,24.809647000000002,152671600,0.09207877186373743,812
2016-08-02,26.512501,26.5175,26.0,26.120001000000002,24.44236,135266400,0.0986006623270584,1707
2016-08-03,26.202499,26.459999,26.192498999999998,26.4475,24.748821,120810400,0.11500034547473792,885
2016-08-04,26.395,26.5,26.32,26.467501000000002,24.901709,109634800,0.06450075704204114,1513
2016-08-05,26.567498999999998,26.9125,26.545,26.870001000000002,25.280399,162213600,0.08174820159363957,1476
2016-08-08,26.879998999999998,27.092501000000002,26.790001,27.092501000000002,25.489735,112148800,0.04538642529316511,1178
2016-08-09,27.057501000000002,27.235001,27.002501000000002,27.202499,25.593224,105260800,0.07430940252557869,1563
2016-08-10,27.1775,27.225,26.940001000000002,27.0,25.402707999999997,96034000,0.039455388094670696,1618
2016-08-11,27.129998999999998,27.2325,26.9625,26.9825,25.386244,109938000,0.06480255585002673,1677
2016-08-12,26.945,27.110001,26.945,27.045,25.44504,74641600,0.1254953467919154,992
2016-08-15,27.035,27.385,27.02,27.370001000000002,25.750818,103472800,0.07702593304175337,1482
2016-08-16,27.407498999999998,27.557501000000002,27.3025,27.344998999999998,25.727297,135177600,0.06569614072518665,2193
2016-08-17,27.275,27.342501000000002,27.084999,27.305,25.689667,101424000,0.0758126324657426,1715
2016-08-18,27.307501000000002,27.4,27.254998999999998,27.27,25.656736,87938800,-0.008066962088693286,1238
2016-08-19,27.192498999999998,27.422501,27.09,27.34,25.722595000000002,101472400,0.06141727837022276,1345
2016-08-22,27.215,27.275,26.9625,27.127501000000002,25.522665,103280800,0.06213305240511177,1122
2016-08-23,27.147499,27.33,27.1325,27.2125,25.602634,85030800,0.02039610607353326,1331
2016-08-24,27.1425,27.1875,26.92,27.0075,25.409765,94700400,0.02772362783115495,1158
2016-08-25,26.8475,26.969998999999998,26.67,26.8925,25.301565,100344800,0.04533552895538831,1733
2016-08-26,26.852501,26.987499,26.577499,26.735001,25.153379,111065200,0.020983559293064943,1921
2016-08-29,26.655001000000002,26.860001,26.5725,26.705,25.125162,99881200,-0.016925965256746167,1548
2016-08-30,26.450001,26.625,26.375,26.5,24.932287,99455600,-0.04748991128302649,4271
2016-08-31,26.415001,26.6425,26.41,26.525,24.955809,118649600,-0.06165561915282086,1088
2016-09-01,26.535,26.700001,26.405001000000002,26.682501000000002,25.103992,106806000,0.03135911172290762,1774
2016-09-02,26.924999,27.0,26.705,26.932501000000002,25.339201,107210000,0.05584571637268276,2159
2016-09-06,26.975,27.075001,26.877501000000002,26.924999,25.332144,107521600,0.08791149881965378,1117
2016-09-07,26.9575,27.190001000000002,26.7675,27.09,25.487382999999998,169457200,0.04006872938324932,4486
2016-09-08,26.8125,26.817498999999998,26.309998999999998,26.379998999999998,24.819384,212008000,0.02874217572690546,7025
2016-09-09,26.16,26.43,25.782498999999998,25.782498999999998,24.257231,186228000,0.053575952059880916,5594
2016-09-12,25.6625,26.43,25.6325,26.360001,24.80057,181171200,0.08188081937801264,1652
2016-09-13,26.877501000000002,27.1975,26.809998999999998,26.987499,25.390945000000002,248704800,0.051860540169655495,2522
2016-09-14,27.182501000000002,28.2575,27.15,27.942498999999998,26.289452,443554800,0.0745493168930759,3897
2016-09-15,28.465,28.932501000000002,28.372498999999998,28.8925,27.183249,359934400,0.11111425552402188,3610
2016-09-16,28.780001000000002,29.032498999999998,28.51,28.73,27.030363,319547600,0.08422868278219213,3476
2016-09-19,28.797501,29.045,28.3125,28.395,26.715181,188092000,0.036759411140827314,1732
2016-09-20,28.262501,28.530001000000002,28.127501000000002,28.3925,26.712826,138057200,0.12681945365319974,1809
2016-09-21,28.4625,28.497498999999998,28.110001,28.387501,26.708121999999996,144012800,0.008016464933112033,2227
2016-09-22,28.5875,28.735001,28.5,28.655001000000002,26.959799,124296000,0.07623745574080426,1756
2016-09-23,28.605,28.6975,27.887501,28.1775,26.510547999999996,209924800,0.04043687939258928,1706
2016-09-26,27.91,28.3475,27.887501,28.219998999999998,26.550533,119477600,0.06455570366347563,1211
2016-09-27,28.25,28.295,28.084999,28.272499,26.599923999999998,98429600,0.037265143152266034,1270
2016-09-28,28.422501,28.66,28.3575,28.487499,26.802208,118564400,0.07578678365285467,1423
2016-09-29,28.290001,28.450001,27.950001,28.045,26.385885,143548000,0.09290084249415864,1861
2016-09-30,28.115,28.342501000000002,27.950001,28.262501,26.590519,145516400,0.02221697013008312,395
2016-10-03,28.1775,28.262501,28.07,28.129998999999998,26.465857,86807200,0.06499135506071824,964
2016-10-04,28.264999,28.577499,28.157498999999998,28.25,26.578756,118947200,0.0377031892012662,1197
2016-10-05,28.35,28.415001,28.172501,28.262501,26.590519,85812400,0.0585474770908585,1102
2016-10-06,28.424999,28.584999,28.282498999999998,28.4725,26.788094,115117200,0.057712018446347775,1289
2016-10-07,28.577499,28.639999,28.377501000000002,28.514999,26.828075,97433600,0.10807827043668156,951
2016-10-10,28.754998999999998,29.1875,28.68,29.012501,27.296153999999998,144944000,0.12267802848348668,875
2016-10-11,29.424999,29.672501,29.049999,29.075001,27.354954,256164000,0.08021938219380725,1736
2016-10-12,29.3375,29.495001000000002,29.1875,29.334999,27.599573,150347200,0.11105687449193692,1506
2016-10-13,29.1975,29.360001,28.93,29.245001000000002,27.514896000000004,140769600,0.06872778526945293,1104
2016-10-14,29.469998999999998,29.5425,29.282498999999998,29.407498999999998,27.66778,142608800,0.09875989506276656,1005
2016-10-17,29.3325,29.459999,29.195,29.387501,27.648965999999998,94499600,0.07936965981600548,972
2016-10-18,29.545,29.5525,29.362499,29.3675,27.63015,98214000,0.1103809488673332,1388
2016-10-19,29.3125,29.440001000000002,28.450001,29.280001000000002,27.547821000000003,80138400,-0.012141229430966266,1192
2016-10-20,29.215,29.344998999999998,29.0825,29.264999,27.533712,96503200,0.07733531853792641,1149
2016-10-21,29.202499,29.227501,29.07,29.15,27.425516,92770800,0.09024247068118724,974
2016-10-24,29.275,29.434998999999998,29.25,29.4125,27.672490999999997,94154800,0.030617758034445,1165
2016-10-25,29.487499,29.59,29.327499,29.5625,27.813614,192516000,0.08624227847030302,1986
2016-10-26,28.577499,28.924999,28.327499,28.897499,27.187952000000003,264536800,0.08442807359809787,5213
2016-10-27,28.8475,28.965,28.525,28.620001000000002,26.926868,138248000,0.0474726427763516,2406
2016-10-28,28.467501000000002,28.8025,28.362499,28.43,26.748108000000002,151446800,-0.01213016513968937,2886
2016-10-31,28.4125,28.557501000000002,28.299999,28.385,26.705769,105677600,-0.05783129370629364,175
2016-11-01,28.365,28.442498999999998,27.6325,27.872498999999998,26.223593,175303200,0.07740912262912232,1014
2016-11-02,27.85,28.0875,27.807501000000002,27.897499,26.24711,113326800,0.04247582271523392,1375
2016-11-03,27.745001000000002,27.865,27.387501,27.4575,25.965776,107730400,0.023721361574742028,1128
2016-11-04,27.1325,27.5625,27.0275,27.209999,25.731720000000003,123348000,0.09789107356125436,1026
2016-11-07,27.52,27.627501000000002,27.365,27.602501,26.1029,130240000,0.07805454103495732,948
2016-11-08,27.577499,27.93,27.424999,27.764999,26.256563,97016800,-0.035360772698994215,1032
2016-11-09,27.469998999999998,27.83,27.012501,27.719998999999998,26.214012,236705600,-0.002498168405333457,1135
2016-11-10,27.772499,27.772499,26.4575,26.9475,25.483482000000002,228538000,0.07822185413487293,1140
2016-11-11,26.780001000000002,27.217501000000002,26.637501,27.1075,25.634789,136575600,0.08901580378196018,978
2016-11-14,26.9275,26.952499,26.02,26.4275,24.991735000000002,204702000,0.04546488486528194,925
2016-11-15,26.6425,26.92,26.540001,26.7775,25.322718,129058000,0.02085461656281612,1332
2016-11-16,26.674999,27.557501000000002,26.65,27.497498999999998,26.003603,235362000,-0.007080613198018894,1366
2016-11-17,27.452499,27.5875,27.2075,27.487499,25.994146,110528000,0.04466750326845842,1139
2016-11-18,27.43,27.635,27.415001,27.514999,26.020147,113715600,0.06090443180386493,1111
2016-11-21,27.530001000000002,27.997498999999998,27.502501000000002,27.932501000000002,26.414972,117058400,0.012415252089302664,1169
2016-11-22,27.987499,28.105,27.85,27.950001,26.431519,103862000,0.05483976381406674,1207
2016-11-23,27.84,27.877501000000002,27.5825,27.807501000000002,26.296761,109705600,0.13493400063799407,1011
2016-11-25,27.782498999999998,27.967501000000002,27.737499,27.9475,26.429152000000002,45903600,0.16816686489576074,816
2016-11-28,27.8575,28.1175,27.8475,27.8925,26.37714,108776000,0.1301195045198144,859
2016-11-29,27.695,28.0075,27.5175,27.865,26.351133,114115200,0.12469860469995815,1156
2016-11-30,27.9,28.049999,27.567498999999998,27.629998999999998,26.128902,144649200,0.14727176712176726,330
2016-12-01,27.592501000000002,27.735001,27.2575,27.372498999999998,25.885395000000003,148347600,0.10123922144114812,768
2016-12-02,27.2925,27.522499,27.2125,27.475,25.982323,106112000,0.05002366517458351,996
2016-12-05,27.5,27.5075,27.0625,27.2775,25.795552999999998,137298000,0.05715650545165792,744
2016-12-06,27.375,27.59,27.297501,27.487499,25.994146,104782000,0.1403559099613682,1125
2016-12-07,27.315001000000002,27.797501,27.290001,27.7575,26.249474,119994800,0.11090684462405563,1631
2016-12-08,27.715,28.1075,27.65,28.030001000000002,26.507175,108273200,0.0829936631865299,1655
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.939816999999998,137610400,0.06318718984380968,1344
2016-12-12,28.3225,28.75,28.122498999999998,28.325001,26.786144,105497600,0.14827353612296787,724
2016-12-13,28.459999,28.98,28.4375,28.797501,27.232977,174935200,0.03244551679546753,1641
2016-12-14,28.76,29.049999,28.745001000000002,28.797501,27.232977,136127200,0.06947301150619936,1523
2016-12-15,28.844998999999998,29.182501000000002,28.807501000000002,28.955,27.381918,186098000,0.07022479207566826,1156
2016-12-16,29.1175,29.125,28.9125,28.9925,27.417383,177404400,0.13221597002498411,1120
2016-12-19,28.950001,29.344998999999998,28.9375,29.16,27.575778999999997,111117600,0.1223590668121764,779
2016-12-20,29.184998999999998,29.375,29.17,29.237499,27.649071000000003,85700000,0.11503847204725325,1014
2016-12-21,29.200001,29.35,29.195,29.264999,27.675074,95132800,0.04148526792420354,1023
2016-12-22,29.0875,29.127501000000002,28.91,29.0725,27.493036,104343600,0.08802871843564486,1031
2016-12-23,28.897499,29.129998999999998,28.897499,29.129998999999998,27.547411,56998000,0.0665126410748737,794
2016-12-27,29.129998999999998,29.450001,29.122498999999998,29.315001000000002,27.722363,73187600,0.054105297772388095,699
2016-12-28,29.379998999999998,29.504998999999998,29.049999,29.190001000000002,27.604153000000004,83623600,0.012954809055467031,800
2016-12-29,29.112499,29.2775,29.1,29.182501000000002,27.597061,60158000,0.1387016023376696,835
2016-12-30,29.1625,29.299999,28.8575,28.955,27.381918,122345200,0.0018564817321514715,788
2017-01-03,28.950001,29.0825,28.690001000000002,29.0375,27.459938,115127600,-0.017952098504423863,739
2017-01-04,28.9625,29.127501000000002,28.9375,29.004998999999998,27.429203,84472400,0.08938336280758953,830
2017-01-05,28.98,29.215,28.952499,29.1525,27.568690999999998,88774400,0.02173562141454316,1337
2017-01-06,29.195,29.540001,29.1175,29.477501,27.87603,127007600,0.11313856365907528,1265
2017-01-09,29.487499,29.8575,29.485001,29.747498999999998,28.131361,134247600,0.13893876443104478,1120
2017-01-10,29.692498999999998,29.844998999999998,29.575001,29.7775,28.159733000000003,97848400,0.07235395222241159,1411
2017-01-11,29.684998999999998,29.9825,29.65,29.9375,28.311039,110354400,-0.00499133202974672,1189
2017-01-12,29.725,29.825001,29.5525,29.8125,28.192830999999998,108344800,0.1075702057376582,1284
2017-01-13,29.7775,29.905001000000002,29.702499,29.76,28.143188000000002,104447600,0.04550292924481253,1175
2017-01-17,29.584999,30.059998999999998,29.555,30.0,28.37015,137759200,0.1037227887078769,955
2017-01-18,30.0,30.125,29.9275,29.997498999999998,28.367781,94852000,0.04051102936338963,993
2017-01-19,29.85,30.022499,29.842501000000002,29.945,28.318136,102389200,0.054407315801434264,1015
2017-01-20,30.112499,30.112499,29.932501000000002,30.0,28.37015,130391600,0.14374852077864134,730
2017-01-23,30.0,30.202499,29.942498999999998,30.02,28.389057,88200800,0.03453373402591048,931
2017-01-24,29.887501,30.025,29.875,29.9925,28.363052000000003,92844000,0.10808049037524664,1098
2017-01-25,30.105,30.525,30.07,30.469998999999998,28.81461,129510400,0.05579257816377911,1247
2017-01-26,30.4175,30.610001,30.4,30.485001,28.828796,105350400,0.0311285361487888,1194
2017-01-27,30.535,30.5875,30.4,30.487499,28.831159999999997,82251600,0.024594095929777127,907
2017-01-30,30.2325,30.407498999999998,30.165001,30.407498999999998,28.755507,121510000,0.07312603634651843,962
2017-01-31,30.2875,30.3475,30.155001000000002,30.3375,28.689308,196804000,0.18327863179903964,392
2017-02-01,31.7575,32.622501,31.752501000000002,32.1875,30.438799,447940000,0.08451143210739215,2816
2017-02-02,31.995001000000002,32.3475,31.945,32.1325,30.386791,134841600,0.06722594457299749,2088
2017-02-03,32.077498999999996,32.297501000000004,32.040001000000004,32.27,30.516821000000004,98029200,0.05600837776803341,1360
2017-02-06,32.282501,32.625,32.224998,32.572497999999996,30.802887,107383600,0.034432109281751555,872
2017-02-07,32.634997999999996,33.022498999999996,32.612499,32.8825,31.096045,152735200,0.06266886526881854,1254
