Date,ts_polarity,twitter_volume
2018-01-18,0.08820843912803862,1686
2018-01-19,0.11090088457812314,1045
2018-01-20,0.1665443510471715,561
2018-01-21,0.11145686701809243,441
2018-01-22,0.22152551152551134,144
2018-01-23,0.06005091304198434,176
2018-01-24,0.10198513498817784,1483
2018-01-25,0.14369959515357242,1278
2018-01-26,0.19428396994466696,1512
2018-01-27,0.17502885409590746,1026
2018-01-28,0.1840581628354132,611
2018-01-29,0.13282825825305902,1607
2018-01-30,0.08875868021796507,1761
2018-01-31,0.11107621256807976,438
2018-02-01,0.22582366295907866,1017
2018-02-02,0.0931355655954115,3586
2018-02-03,0.08720788075845665,1234
2018-02-04,0.0583179442281973,605
2018-02-05,0.1711982201554289,1241
2018-02-06,0.11626600775457985,1616
2018-02-07,0.11136684792766853,1485
2018-02-08,0.12125052454373805,1158
2018-02-09,0.15094709486349725,1091
2018-02-10,0.1503799276215676,638
2018-02-11,0.11582877013818438,443
2018-02-12,0.15969307171430674,896
2018-02-13,0.11702571744040917,1083
2018-02-14,0.15961159332560398,1117
2018-02-15,0.15150196125084092,1252
2018-02-16,0.19207355273252386,1078
2018-02-17,0.12734376681819934,584
2018-02-18,0.18558827797716732,402
2018-02-19,0.1127090969680264,508
2018-02-20,0.1256440494330232,776
2018-02-21,0.19403742603300872,900
2018-02-22,0.13194234635339525,937
2018-02-23,0.15613525555345853,861
2018-02-24,0.12055185494161255,631
2018-02-25,0.12519184921878926,508
2018-02-26,0.12031451632437727,1044
2018-02-27,0.12730074872304095,1225
2018-02-28,0.17820739427805748,297
2018-03-01,0.1161231018435806,727
2018-03-02,0.17078136947866804,1024
2018-03-03,0.0876674528018277,649
2018-03-04,0.15096730055658714,347
2018-03-05,0.12114462119099748,726
2018-03-06,0.0959165697219878,832
2018-03-07,0.1377019398659079,772
2018-03-08,0.142436218302867,736
2018-03-09,0.16712936376666235,730
2018-03-10,0.14997908532281498,557
2018-03-11,0.18260192402264835,378
2018-03-12,0.05364942753102697,833
2018-03-13,0.1468824326097561,1018
2018-03-14,0.13937912028196933,789
2018-03-15,0.06847176021450913,787
2018-03-16,0.16800468721021314,660
2018-03-17,0.13163418011039935,529
2018-03-18,0.20587505489679386,88
2018-03-19,0.14172872332346007,468
2018-03-20,0.0993804694631098,944
2018-03-21,0.16799425966326856,891
2018-03-22,0.21786936670845244,763
2018-03-23,0.23269382790237536,1021
2018-03-24,0.10789262572744718,521
2018-03-25,0.12535657685008378,341
2018-03-26,0.1560419589864962,772
2018-03-27,0.14325761879764176,1104
2018-03-28,0.08788744588744585,1162
2018-03-29,0.1450227222355129,969
2018-03-30,0.16520769094453375,684
2018-03-31,0.20529540799702087,154
2018-04-01,0.11114701911367598,262
2018-04-02,0.20837236047251625,857
2018-04-03,0.14852849491193235,1139
2018-04-04,0.07461580033621408,999
2018-04-05,0.1818834132201085,853
2018-04-06,0.11467654473172068,761
2018-04-07,0.12144189689405285,528
2018-04-08,0.16299785749480852,397
2018-04-09,0.1174025991385154,674
2018-04-10,0.16383898011441725,797
2018-04-11,0.1913126021586323,796
2018-04-12,0.14560701381250646,817
2018-04-13,0.14179315025651296,815
2018-04-14,0.17685119316244002,431
2018-04-15,0.21701899300137756,251
2018-04-16,0.21735560097611148,489
2018-04-17,0.21582341873436847,635
2018-04-18,0.17655781622787262,526
2018-04-19,0.08118880533829873,769
2018-04-20,0.052585721112691663,1309
2018-04-21,0.044740135063054326,593
2018-04-22,0.10533987358414852,259
2018-04-23,0.09168955814995457,740
2018-04-24,0.10330217487294267,824
2018-04-25,0.07871801743681753,897
2018-04-26,0.07040110983770742,715
2018-04-27,0.07133050162862152,825
2018-04-28,0.13504872112601887,479
2018-04-29,0.1621778840528842,302
2018-04-30,0.11646535975483338,93
2018-05-01,0.12213558214572885,1057
2018-05-02,0.10533564940696374,3699
2018-05-03,0.08782535117648196,1129
2018-05-04,0.09716089350712763,1848
2018-05-05,0.10593176578062596,963
2018-05-06,0.13597602199930972,539
2018-05-07,0.07852368303961613,1197
2018-05-08,0.04027207355783202,1070
2018-05-09,0.11587476461979765,790
2018-05-10,0.1295522495340679,1011
2018-05-11,0.09798330236103836,962
2018-05-12,0.18328193292789546,230
2018-05-13,0.0974528305640438,115
2018-05-14,0.11339827586152755,729
2018-05-15,0.10545643331076553,862
2018-05-16,0.10243542218122333,929
2018-05-17,0.11937257285138755,800
2018-05-18,0.14149816649368455,709
2018-05-19,0.10209928583852383,479
2018-05-20,0.059915361413039436,390
2018-05-21,0.11311528145843827,675
2018-05-22,0.14172810858052518,781
2018-05-23,0.13874950615895845,762
2018-05-24,0.0956737385762389,894
2018-05-25,0.06365307716577856,848
2018-05-26,0.06241093027969919,564
2018-05-27,0.08347041618228697,413
2018-05-28,0.09550010077933616,440
2018-05-29,0.10139046238392344,835
2018-05-30,0.15520392772640704,854
2018-05-31,0.18551426169729748,203
2018-06-01,0.14538752676162076,672
2018-06-02,0.1606661637357125,648
2018-06-03,0.18279706149110692,427
2018-06-04,0.11602161073695785,1269
2018-06-05,0.11361546580927633,1507
2018-06-06,0.12922182649093092,887
2018-06-07,0.12994800619488678,827
2018-06-08,0.1332907873366986,1069
2018-06-09,0.1845138597019665,425
2018-06-10,0.08217385814668504,406
2018-06-11,0.14389044540040868,743
2018-06-12,0.1102883350092837,810
2018-06-13,0.10450011517699867,796
2018-06-14,0.15391444339331709,845
2018-06-15,0.1849478391319882,905
2018-06-16,0.1884466490983849,561
2018-06-17,0.1231099831348548,492
2018-06-18,0.15865454573941892,702
2018-06-19,0.1557867498519436,978
2018-06-20,0.12291015533352345,803
2018-06-21,0.12241064555192893,794
2018-06-22,0.16429254659675893,721
2018-06-23,0.1748819315115615,578
2018-06-24,0.15207518963303768,365
2018-06-25,0.12791747509163615,746
2018-06-26,0.1273259020933365,897
2018-06-27,0.15911953740925927,813
2018-06-28,0.11859767615617395,849
2018-06-29,0.1897098581197963,647
2018-06-30,0.13374704840613927,160
2018-07-01,0.12762759357645725,212
2018-07-02,0.16870497623962172,473
2018-07-03,0.14482154728372806,519
2018-07-04,0.11996132020522254,306
2018-07-05,0.11853537766805478,484
2018-07-06,0.13859214095258554,557
2018-07-07,0.16546971038210914,391
2018-07-08,0.1877073428803339,230
2018-07-09,0.1732581538104191,538
2018-07-10,0.1893407208271345,665
2018-07-11,0.1316963637334122,742
2018-07-12,0.17418895804535495,614
2018-07-13,0.19708090424625052,666
2018-07-14,0.12577999853331345,382
2018-07-15,0.2253095998817325,238
2018-07-16,0.17637885551948104,428
2018-07-17,0.14350096213945973,620
2018-07-18,0.2243477554191848,581
2018-07-19,0.13568934656014378,678
2018-07-20,0.14865297908454442,602
2018-07-21,0.1436885340852366,370
2018-07-22,0.16835197417525055,288
2018-07-23,0.18350947476282686,515
2018-07-24,0.17193691537729353,683
2018-07-25,0.09230199742036913,581
2018-07-26,0.14113749909021314,826
2018-07-27,0.12011645609023935,658
2018-07-28,0.17537744679691245,489
2018-07-29,0.139307409309945,329
2018-07-30,0.1353375048672674,828
2018-07-31,0.10716140016366564,274
2018-08-01,0.12919459129673286,2636
2018-08-02,0.12272526909391188,3770
2018-08-03,0.11045333958178867,2242
2018-08-04,0.1591104711305668,778
2018-08-05,0.1302085876480513,418
2018-08-06,0.09980650589116537,834
2018-08-07,0.11694780489999583,1111
2018-08-08,0.13675939969382495,854
2018-08-09,0.15229086107751524,903
2018-08-10,0.12816862039893875,791
2018-08-11,0.07921399367827975,464
2018-08-12,0.16970195139163186,300
2018-08-13,0.15055325232687686,607
2018-08-14,0.12203002279575527,777
2018-08-15,0.16405455731550608,896
2018-08-16,0.12246816762518448,947
2018-08-17,0.12022485204609183,1056
2018-08-18,0.15931410074022082,673
2018-08-19,0.1576965320585719,358
2018-08-20,0.10555937182490303,817
2018-08-21,0.15057183522159656,953
2018-08-22,0.15110701122064232,771
2018-08-23,0.1560238270253462,721
2018-08-24,0.12277187103476422,735
2018-08-25,0.15802070909301352,439
2018-08-26,0.10123301180022354,370
2018-08-27,0.1811858550619212,667
2018-08-28,0.15702659658168244,922
2018-08-29,0.17714009659817914,942
2018-08-30,0.12462143353698114,1515
2018-08-31,0.0910903376527092,468
2018-09-01,0.21716622492259696,373
2018-09-02,0.2332758303420187,387
2018-09-03,0.15921528439153498,415
2018-09-04,0.14610433921424404,999
2018-09-05,0.1280236070183592,1218
2018-09-06,0.15068284483186048,988
2018-09-07,0.13601957376337873,913
2018-09-08,0.08570230956433564,967
2018-09-09,0.15048906598818068,488
2018-09-10,0.11012908909424474,1132
2018-09-11,0.15262417474234805,1245
2018-09-12,0.0734521614409806,2216
2018-09-13,0.06038416306404287,1984
2018-09-14,0.0858958209258413,1195
2018-09-15,0.08604696760453563,647
2018-09-16,0.14929758455102551,380
2018-09-17,0.1360718118828358,970
2018-09-18,0.1076397684693816,1158
2018-09-19,0.1193957963659454,924
2018-09-20,0.12123546140772985,914
2018-09-21,0.15607155779268456,859
2018-09-22,0.14598543899853142,543
2018-09-23,0.13618590047838589,353
2018-09-24,0.143323843543551,791
2018-09-25,0.13943584704311882,911
2018-09-26,0.17082344611080527,788
2018-09-27,0.1234785619433248,1052
2018-09-28,0.1638172940352607,782
2018-09-29,0.18958505633292586,486
2018-09-30,0.23486316094806645,93
2018-10-01,0.14711183340809214,533
2018-10-02,0.12293584946443716,874
2018-10-03,0.11086283236963597,1047
2018-10-04,0.09390187406381699,1091
2018-10-05,0.12776951359887986,978
2018-10-06,0.1551192207275006,470
2018-10-07,0.12077588216657505,294
2018-10-08,0.13393084045518375,691
2018-10-09,0.1341668912793725,817
2018-10-10,0.1145342879770174,887
2018-10-11,0.06871185880847169,1311
2018-10-12,0.1273433023342287,917
2018-10-13,0.17179204300500645,504
2018-10-14,0.16999743102015835,301
2018-10-15,0.13828389738633992,730
2018-10-16,0.11544870638257625,873
2018-10-17,0.13712298174798265,761
2018-10-18,0.12002256213126113,872
2018-10-19,0.07079701772718633,853
2018-10-20,0.11687101067430265,466
2018-10-21,0.12590922755695472,249
2018-10-22,0.13202830918513506,706
2018-10-23,0.08253500528036467,866
2018-10-24,0.10519536055710174,942
2018-10-25,0.11259541233525287,915
2018-10-26,0.10822406846805636,1065
2018-10-27,0.05198327677581821,568
2018-10-28,0.06459649167830095,341
2018-10-29,0.10708434124500743,932
2018-10-30,0.040793486299886834,1452
2018-10-31,0.04177623029071212,352
2018-11-01,0.1061365313861692,1294
2018-11-02,0.07534962361351323,5285
2018-11-03,0.10852697819048383,925
2018-11-04,0.12731580451832306,453
2018-11-05,0.07649819342247757,1658
2018-11-06,0.07241577674193239,1235
2018-11-07,0.12328936775760076,1040
2018-11-08,0.09164056910649304,922
2018-11-09,0.09727994607108784,842
2018-11-10,0.13574626149431654,521
2018-11-11,0.15219083612833628,269
2018-11-12,0.08012997045475115,1316
2018-11-13,0.01586025340069414,1821
2018-11-14,0.06493722545676553,1754
2018-11-15,0.107372890874235,1716
2018-11-16,0.12381014230876496,1209
2018-11-17,0.10281568556825264,553
2018-11-18,0.02447569120566412,320
2018-11-19,0.035111420535273774,1228
2018-11-20,0.08200059372615259,1960
2018-11-21,0.08574313101465733,1516
2018-11-22,0.14937250362335253,733
2018-11-23,0.12640877295897954,950
2018-11-24,0.14088345200193245,540
2018-11-25,0.1313758660674517,406
2018-11-26,0.11215809081440443,1047
2018-11-27,0.08365179521596633,1752
2018-11-28,0.11238033789029406,1229
2018-11-29,0.14371850015666054,1257
2018-11-30,0.08243768001868365,313
2018-12-01,0.146336161358483,286
2018-12-02,0.15517952440282198,437
2018-12-03,0.11680652206306512,886
2018-12-04,0.1000191057724222,1374
2018-12-05,0.07471774696366767,826
2018-12-06,0.10976105872517787,1131
2018-12-07,0.08746195423067274,1169
2018-12-08,0.052397974943264425,935
2018-12-09,0.0956983716051871,321
2018-12-10,0.08886431718447821,1553
2018-12-11,0.08307692693693039,1494
2018-12-12,0.09403131674108743,1119
2018-12-13,0.10122985421967552,1358
2018-12-14,0.10162264723875553,1240
2018-12-15,0.14944488547043044,696
2018-12-16,0.09280700608849236,441
2018-12-17,0.15840409963004898,941
2018-12-18,0.13440701987865786,1158
2018-12-19,0.0996246393680068,1036
2018-12-20,0.09838033096305827,1339
2018-12-21,0.07038667880401261,1308
2018-12-22,0.05006215131291741,851
2018-12-23,0.07343644520839146,405
2018-12-24,0.10039081803883464,830
2018-12-25,-0.033363158745370936,469
2018-12-26,0.08154593058046236,794
2018-12-27,0.12497929876409307,1172
2018-12-28,0.1038196691676131,934
2018-12-29,0.08447584869809878,556
2018-12-30,0.1283263617066016,299
2018-12-31,0.012591012486564912,101
2019-01-01,0.1185012094387094,235
2019-01-02,0.09936612506128477,687
2019-01-03,0.0355140009098423,7871
2019-01-04,0.04911381977820137,3237
2019-01-05,0.09685494630874776,1156
2019-01-06,0.10603129129854913,661
2019-01-07,0.10658667351564237,1268
2019-01-08,0.09950773293028012,1423
2019-01-09,0.0914026322210211,1833
2019-01-10,0.11359354513814805,1157
2019-01-11,0.11686866276558627,1089
2019-01-12,0.10724593118659706,626
2019-01-13,0.12788372888452595,407
2019-01-14,0.13944699152851406,805
2019-01-15,0.12088474587964687,1024
2019-01-16,0.10037700233242787,1239
2019-01-17,0.07305197335392416,1148
2019-01-18,0.09524566018504416,1220
2019-01-19,0.1012948669294184,823
2019-01-20,0.09941404831727484,581
2019-01-21,0.08228780312488226,592
2019-01-22,0.097192452404136,987
2019-01-23,0.09194997491607952,1058
2019-01-24,0.09937372878650748,1115
2019-01-25,0.09254131896860236,1157
2019-01-26,0.10233112099464672,790
2019-01-27,0.0921693198776537,541
2019-01-28,0.09937623356020568,1140
2019-01-29,0.07305382571175513,1856
2019-01-30,0.07068453532627961,4778
2019-01-31,0.1153101431486892,598
2019-02-01,0.08672326502869993,754
2019-02-02,0.10558207450234136,699
2019-02-03,0.09292783181224804,559
2019-02-04,0.12222558857942928,884
2019-02-05,0.12701773030909486,1351
2019-02-06,0.10705836320778096,1188
2019-02-07,0.12205688603095025,990
2019-02-08,0.10566823788577062,920
2019-02-09,0.10763649741661263,634
2019-02-10,0.092290557009913,509
2019-02-11,0.08961548853361098,835
2019-02-12,0.11759430457469175,986
2019-02-13,0.09902211448838157,1011
2019-02-14,0.1078424219360748,1034
2019-02-15,0.12129426605172752,1046
2019-02-16,0.08217670452151549,651
2019-02-17,0.09363241950526513,479
2019-02-18,0.08073320839177298,608
2019-02-19,0.10277239952815333,765
2019-02-20,0.0993914088144858,1010
2019-02-21,0.0740844585995255,1150
2019-02-22,0.13865339999636167,884
2019-02-23,0.14553155303479842,663
2019-02-24,0.15290498227578112,542
2019-02-25,0.1515686912803759,1022
2019-02-26,0.14161891372703914,1150
2019-02-27,0.1383935130348949,860
2019-02-28,0.16379668416188084,299
2019-03-01,0.13198923906336169,668
2019-03-02,0.11086499030342767,650
2019-03-03,0.1498740868156862,549
2019-03-04,0.1283487299667907,978
2019-03-05,0.1367775902338396,965
2019-03-06,0.18562663803059096,1050
2019-03-07,0.130486599026259,1050
2019-03-08,0.10771389529023087,948
2019-03-09,0.09480884339279966,687
2019-03-10,0.13099201821176976,476
2019-03-11,0.10409594849744867,1174
2019-03-12,0.13615373908635167,1669
2019-03-13,0.09655924373574848,1276
2019-03-14,0.12258354485387828,1354
2019-03-15,0.10453436535852542,1365
2019-03-16,0.16115894414720575,716
2019-03-17,0.16992939120266767,498
2019-03-18,0.08181165010986538,1004
2019-03-19,0.1598003997372111,1235
2019-03-20,0.13499224302446244,1007
2019-03-21,0.1239385759882444,1803
2019-03-22,0.11955647905716475,1471
2019-03-23,0.1280208851426294,692
2019-03-24,0.19345672014361195,538
2019-03-25,0.08076860356671489,2279
2019-03-26,0.07681686837250197,2668
2019-03-27,0.1134375207597314,1816
2019-03-28,0.1224882169283024,1076
2019-03-29,0.13070652439339747,1080
2019-03-30,0.11166447031921144,638
2019-03-31,0.11037348431005137,116
2019-04-01,0.07972290417086318,792
2019-04-02,0.10581298197303507,1046
2019-04-03,0.13540523624141476,1151
2019-04-04,0.1370078102539757,1064
2019-04-05,0.14055595999653578,1112
2019-04-06,0.13715336347493695,570
2019-04-07,0.16421706005634662,341
2019-04-08,0.08407905928104911,966
2019-04-09,0.13522851745245396,1590
2019-04-10,0.11083417016654844,1349
2019-04-11,0.13655645506812653,1045
2019-04-12,0.1264007056978574,1096
2019-04-13,0.1178748200264782,514
2019-04-14,0.15281786224041705,405
2019-04-15,0.13940965782486547,853
2019-04-16,0.1194782804114903,1105
2019-04-17,0.10122424291229136,1830
2019-04-18,0.11189445408339962,1225
2019-04-19,0.2190413125112637,536
2019-04-20,0.18365002915003004,314
2019-04-21,0.09378760099308492,255
2019-04-22,0.1933157630295909,715
2019-04-23,0.1902879316548253,1025
2019-04-24,0.1357227920345177,1060
2019-04-25,0.13927218146307302,917
2019-04-26,0.17746907375085652,827
2019-04-27,0.21955954242021566,566
2019-04-28,0.1900107105672416,383
2019-04-29,0.1241817471891174,806
2019-04-30,0.05965875139910254,329
2019-05-01,0.09595606453991484,2251
2019-05-02,0.10582750370169568,1720
2019-05-03,0.11360505789860025,1103
2019-05-04,0.1778865036894655,658
2019-05-05,0.14606082469350276,478
2019-05-06,0.10587614028084652,1081
2019-05-07,0.17032974267824558,1219
2019-05-08,0.1667418022481625,1144
2019-05-09,0.17199747830276715,1131
2019-05-10,0.1470551329062846,1318
2019-05-11,0.10263441458323193,668
2019-05-12,0.1511800627037046,439
2019-05-13,0.12195875694930168,1375
2019-05-14,0.12834216949786234,1605
2019-05-15,0.14126648432227967,1222
2019-05-16,0.11749858480058407,1227
2019-05-17,0.08119985952216817,1078
2019-05-18,0.127359842194991,614
2019-05-19,0.1027565732288958,109
2019-05-20,0.10438871446534134,787
2019-05-21,0.1591454904389406,1430
2019-05-22,0.11836215104998687,1417
2019-05-23,0.09726040287291077,1374
2019-05-24,0.11148959172115,1022
2019-05-25,0.13633483592346188,564
2019-05-26,0.16376289025110194,365
2019-05-27,0.210334531854862,478
2019-05-28,0.16394259643983966,940
2019-05-29,0.15716746485786712,1107
2019-05-30,0.12112457197140836,943
2019-05-31,0.05356045573958329,217
2019-06-01,0.10885351775595692,277
2019-06-02,0.08042689813680409,358
2019-06-03,0.05075055270667675,1192
2019-06-04,0.07244039320308103,1559
2019-06-05,0.12554292815103124,1172
2019-06-06,0.0911720579145264,923
2019-06-07,0.1214301221942678,892
2019-06-08,0.16666105558132402,514
2019-06-09,0.12592816892102626,313
2019-06-10,0.10302688682151016,627
2019-06-11,0.1790855653542355,897
2019-06-12,0.1506766829078563,831
2019-06-13,0.1310008634007778,717
2019-06-14,0.1353147830966187,773
2019-06-15,0.13976548432912106,387
2019-06-16,0.10751385437490896,263
2019-06-17,0.10484286379059712,566
2019-06-18,0.0995842577661673,808
2019-06-19,0.17978023613888505,850
2019-06-20,0.13137545002533882,818
2019-06-21,0.12306573653578814,744
2019-06-22,0.1106259189688876,371
2019-06-23,0.1422410123747197,256
2019-06-24,0.1416341794031315,495
2019-06-25,0.12142847903866415,641
2019-06-26,0.10251253161161968,881
2019-06-27,0.14324579361276632,779
2019-06-28,0.09883430341484599,1173
2019-06-29,0.12024555567888905,462
2019-06-30,0.10294888600847897,104
2019-07-01,0.12740798769425296,664
2019-07-02,0.06038959247227321,705
2019-07-03,0.11587749105983088,681
2019-07-04,0.1255541747958207,373
2019-07-05,0.09760443210815932,438
2019-07-06,0.07398215993939405,284
2019-07-07,0.11202511580219797,293
2019-07-08,0.057997277609237376,865
2019-07-09,0.09105774628999984,909
2019-07-10,0.07577682642214678,730
2019-07-11,0.10180074400513464,714
2019-07-12,0.11274147873129213,542
2019-07-13,0.1260974346268785,401
2019-07-14,0.10384173996666653,199
2019-07-15,0.1617941314322091,490
2019-07-16,0.14270759134618075,676
2019-07-17,0.12826133209800258,633
2019-07-18,0.13227900642762982,775
2019-07-19,0.08100277245218447,529
2019-07-20,0.10972195333095214,310
2019-07-21,0.18466831704166656,217
2019-07-22,0.1003368491928471,501
2019-07-23,0.11628191717484312,895
2019-07-24,0.08800378309947665,822
2019-07-25,0.1350678503743594,683
2019-07-26,0.10252852412765227,829
2019-07-27,0.11353045354879525,456
2019-07-28,0.17457326181778174,284
2019-07-29,0.12936604512902025,771
2019-07-30,0.12882764432188534,1082
2019-07-31,0.10792756807253596,1415
2019-08-01,0.062346198499104326,833
2019-08-02,0.0914020241841847,1065
2019-08-03,0.07244341502054136,530
2019-08-04,0.08804421192698425,360
2019-08-05,0.06541685157010957,838
2019-08-06,0.0790419651460815,1026
2019-08-07,0.05672978322040818,767
2019-08-08,0.1188054489183372,779
2019-08-09,0.12316829362975625,701
2019-08-10,0.13556326925209633,346
2019-08-11,0.15011058097093033,276
2019-08-12,0.09820892342252344,524
2019-08-13,0.12426404844971795,987
2019-08-14,0.11726263980407747,964
2019-08-15,0.08038870006793178,679
2019-08-16,0.06774790032570413,754
2019-08-17,0.10054230692176444,470
2019-08-18,0.14874226495828066,301
2019-08-19,0.10574515902226564,910
2019-08-20,0.0779380949072978,1115
2019-08-21,0.08601063328683989,1176
2019-08-22,0.058496707094054,1007
2019-08-23,0.09733013673260782,1103
2019-08-24,0.09035334460202593,580
2019-08-25,0.13178616060842258,373
2019-08-26,0.07234039473599846,888
2019-08-27,0.11754142608029802,962
2019-08-28,0.06147687840029702,895
2019-08-29,0.056460018368325836,1083
